ytrue
5.148633391440121
5.329279816355699
5.148791643489263
5.261636755932266
5.226493782990767
5.126364772524632
4.986841399900841
5.109608724851102
5.2024000392562115
5.03088029090514
5.1655084891007625
5.036880267323887
5.186784641073387
5.209580573644046
5.14670064261261
5.361329057737606
5.074395468527743
5.0637652466808944
4.986053096886059
5.191769230654798
5.202857674019611
5.150136508155403
5.099394714491774
5.283786325559621
5.0070823253160155
5.144793286486818
5.237922402372947
5.2810631641326955
5.14476148106411
5.280859971444304
5.159394256406118
5.054156834903293
5.321892589555827
5.280777120493051
5.118671848713983
5.336906918305039
5.336870729883288
5.24552874214794
5.1510001879371945
4.982070966148599
5.21437365352751
5.137832194961792
5.124390858747967
5.218579982412704
5.227431663299561
5.27691009353869
5.1418813168555815
5.030145662837993
5.206941078107007
5.1553096697515475
5.127201925717368
5.095857966128241
5.217499470185111
5.207799091138477
5.17208937240083
5.161887757480773
5.4236308544406695
5.205655641551965
5.059499442430795
5.259117636136108
5.090544658088761
5.045157626343064
5.398895267102531
5.112697860659892
5.1259117669321075
5.171749766037051
5.215240666023163
5.323612743383001
5.137108641291932
5.056506118491613
5.306315296659584
5.181616091994249
5.25336799207087
5.033162609077356
5.2062346423040164
5.209247832319615
5.191550536949929
5.1030712807562075
5.232033981955627
5.229968124283182
5.244224242876071
5.097228560342325
5.219150990580742
5.366462631903649
5.094233596759236
5.083522144782948
5.204326826758091
5.255056797808179
5.315774186300027
5.440416846676092
5.088315351699227
5.21069877487465
5.239191051429941
5.164886498517685
5.011847780456119
5.25138021515343
5.045294567153463
5.20794582288417
5.17758561523617
5.053874859617534
5.226025776755008
5.279898831402903
5.0639954086053
5.2213539952153285
5.555093720877297
5.283576744041204
5.237503160843743
5.239770421780039
5.136986091455827
5.170523711087147
4.99376659717329
5.008415694537728
5.270797604728408
5.057425287915829
5.227729687995246
5.181086983932212
5.099149140328218
5.241267903440883
5.168155265163874
5.243483560077886
5.145741342649862
5.252121056346439
5.1207639851945075
5.093439567395056
5.213788332177962
5.245105584276136
5.27854235965772
5.102671833987075
5.098387619119962
5.241091423895289
5.148513794501913
5.035466518038701
5.032526660106027
5.026548526556025
5.168972764164619
5.024511648770174
5.167211925249952
5.198215145331061
5.099548562370075
5.1200487217482875
5.2249244559006165
5.0444291916021
4.976474610232725
5.215409710517843
5.096960600890973
5.106546150587475
5.238111125708585
5.089860938492801
5.193264147321364
5.224762258385643
5.09476262230152
5.221935868181053
5.167420851405267
5.104847041850733
5.138829984987794
5.263717027319203
5.241816715373406
5.165532969474437
5.1281405677754
5.1436080486858575
5.2144380152374135
5.357568847757937
5.025350442572601
5.239910520926163
5.219925544100774
5.063011617221706
5.085399354309936
5.144110317805529
5.114546144610625
5.098214407718038
5.170626726619038
5.1023426583072276
5.171357153020939
5.000372891264545
5.124344257596608
5.299783743380526
5.139677046583224
5.049511051246878
5.1207159512484814
5.068908774098698
5.3060160649136945
5.188613869538607
5.113360057934055
5.151502867023274
5.0719133169383745
5.198328588755646
5.253603496543278
5.08538165666845
5.171892851813583
5.081172864295902
5.081574051750496
5.0795478508460254
5.155898337581369
5.335525098274108
5.094065516240765
5.188680238825822
5.3196704885377795
5.105792282182796
5.268841852731599
5.267502362076256
5.0739044353863605
5.148812950481941
5.2032448427189575
5.122479106638927
5.195742206637516
5.035540064802891
5.260679367205482
5.070084415756661
5.164334926334671
5.15694728126053
5.3313567806977336
5.237691149676376
5.283056114159115
5.203928719804429
4.972495883580502
4.929378540390295
5.210827108735451
5.157909756326961
5.013176841799308
5.123096483469327
5.13885403188268
5.116688117506446
5.197355628958142
5.047169173841872
5.029315775937839
5.233531657561077
5.182197091077372
5.055293260612353
5.0336461248527105
5.014274981993768
5.153912019390776
5.154182925624337
5.114332501585425
5.216754897260943
5.075738860302723
4.904593382348509
5.262793391158115
5.121708713232907
5.170607963820311
5.2676844337700945
5.039036583114775
5.144616143582538
4.9874005822639305
5.021999323135421
5.233430539471043
5.282015946565556
5.048267719203991
5.197584085497322
5.107675976951674
4.989266328069198
5.3300869137845295
5.1797412128156015
5.079416251505279
5.041915047082834
5.0492231899213635
5.128569277297916
5.03931455995398
5.203195232751882
5.0367594091072325
5.2068425895415125
5.17378355455322
5.182891698214257
4.94449694062107
5.1238838636298984
5.04080245841013
4.967408841716516
5.007677094553757
5.1294904777285275
5.084722735565954
5.077521314683222
5.020968900314472
5.2759202965263885
5.031278141015149
5.110445807671033
5.068886298864669
5.111710551678857
5.159658412113082
5.0874573792141815
5.0798156933347824
5.086572066905738
5.335363469867681
5.098862790448199
5.092666312219566
5.010689343531972
5.077228069585429
5.292203174079798
5.104522183423928
4.908461562357004
5.202622004831784
5.22849372396499
5.084287050657344
5.354653885885801
5.149284326265664
5.035088022860305
5.042719737114981
5.075419988526763
5.159030144014719
5.078142594144162
5.022517935446856
5.15676642641552
5.034479393424862
5.262817372016354
5.3117541780013005
4.991423309601718
5.25809564364862
5.11867248355878
5.009085734535479
5.148596192280231
5.192818619309427
5.144884517324206
5.161124435068329
5.265832166276648
5.078143497726848
5.099424326246786
5.228054147127087
5.259486060308538
5.073688222901707
4.945116506527086
5.1297680540096575
4.978915826270368
5.281366608170624
4.964463105696245
5.0874053777910095
5.09211315697235
5.183125521913675
5.239671287212398
5.002384102897381
5.137442143419414
5.112240877171657
5.101260426142052
5.055782900033726
5.059484070692681
5.1198316445817005
5.2623913803429945
5.204476115801403
4.913334388594258
5.073017423399311
5.025236968042817
5.280003621662777
5.245170818080647
5.003586304906897
